created_at,text,author_id,username
2022-12-16 02:52:12,微笑ましい会話…😊 #ナインティナインANN,253126213,skn_j
2022-12-16 02:52:09,スマホも3ヶ月くらい充電してないわ #ナインティナインANN,114220413,UpupuofA
2022-12-16 02:52:04,wiiの時代w #ナインティナインANN,783570358351765504,momo_shiru
2022-12-16 02:52:04,やべっちカレンダー #ナインティナインANN,1185529054033661953,mogumog70018947
2022-12-16 02:52:02,なんやほんわかな岡村家のクリスマス！  #ナインティナインANN,142624409,14_uZu_live
2022-12-16 02:52:01,他の人ならもっと高いのにと思いながら子供を高い高いしてあげる岡村さん想像したらほっこりした☺️  #ナインティナインANN,1431555048518021126,hbz5ejEuyL1Bf3I
2022-12-16 02:51:59,Wii...時代を感じさせるジングルだね  #ナインティナインANN,2854181665,NGP5680r
2022-12-16 02:51:56,お子さんがサンタさんって素敵🎅✨ #ナインティナインANN,733111610563166209,namisen0598
2022-12-16 02:51:56,背が低いサンタクロース🎅 #ナインティナインANN,784321230,503227
2022-12-16 02:51:55,👶🎅初めてのクリスマス、岡村さんはトナカイ役に😆 #ナインティナインANN #岡村隆史 #矢部浩之 #ナイナイ #ナイナイ岡村,3250409983,4dGtpXu8146rVb
2022-12-16 02:51:53,ターキーパーリィーの回を思い出した。歌違うけど。 #99ann #ナインティナインANN,49782024,togino
2022-12-16 02:51:52,岡村家のクリスマスは おこさんがサンタ 岡村さんがトナカイ 奥様がツリー #ナインティナインANN,253126213,skn_j
2022-12-16 02:51:51,やべっちカレンダー！　#ナインティナインANN,910078004839116800,yellgun0606
2022-12-16 02:51:51,Wii #ナインティナインANN,1225509451077242883,t2ZxEuJFOvaD0jV
2022-12-16 02:51:40,サンタ🎅さんに 何お願いしたんだろうか⁉️  子供が見える岡村さんはσ(･･*)  #ナインティナインANN 📻,790519673552908288,miicha__m
2022-12-16 02:51:29,子どもがサンタクロース 背の低いサンタクロース♪ #ナインティナインANN,2182526706,RADIOJUNKANN
2022-12-16 02:51:04,子供がサンタクロース🎅 #ナインティナインANN,784321230,503227
2022-12-16 02:51:04,#ナインティナインANN 父:トナカイ、母:ツリー、子:サンタの岡村家,972038447333392385,hiromun062016
